X, Y0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.0, 0.0
0.00435204, 0.0
0.00870408, 0.0
0.01326336, 0.0
0.017615400000000003, 0.0
0.02196744, 0.0
0.026319480000000003, 0.0
0.030671520000000004, 0.0
0.03523080000000001, 0.0
0.03958284000000001, 0.0
0.04393488, 0.0
0.048286920000000004, 0.0
0.052638960000000005, 0.0
0.05719824, 0.0
0.06155028, 0.0
0.06590232, 0.0
0.07025436, 0.0
0.0746064, 0.0
0.07916568000000002, 0.0
0.08351772, 0.0
0.08786976, 0.0
0.0922218, 0.0
0.09657384000000001, 0.0
0.10113311999999999, 0.0
0.10507066575399564, -9.172869359558966e-06
0.10911176077025286, -3.506194274352751e-05
0.11315274064819676, -7.507194889562802e-05
0.11708991245076779, -0.000130107422737264
0.12123398892440454, -0.00020734823679012407
0.12527412448812916, -0.0002991295053976202
0.12921026798532295, -0.0004046049804642269
0.13324952091978248, -0.0005293242893131891
0.13728831337752959, -0.0006681574906186249
0.14143004805130696, -0.0008274366629402585
0.14536394828386426, -0.0009970823720727544
0.14940063044717825, -0.0011876506981980703
0.1534366220484877, -0.001392323531517489
0.15747161259119283, -0.0016157982548998552
0.1615055217835093, -0.0018580704214489021
0.165538559758279, -0.002114437089729476
0.16946713394499255, -0.0023802482366542524
0.17349794758564935, -0.0026694896044333984
0.17763087002752648, -0.002982998858098298
0.18155571607776363, -0.003299122549521924
0.18558249299318352, -0.0036399844687518322
0.18960805422529237, -0.0039949153649581565
0.19363235061926776, -0.004363910904194878
0.1976548804877591, -0.004751651911576662
0.2016755637869356, -0.005158130671492621
0.2056948021503286, -0.0055786567144076975
0.20960927859998874, -0.006004361813504924
0.21362495462077527, -0.006457644584652901
0.2177416655282545, -0.0069393366719315945
0.2216503663774502, -0.00741516056565531
