Area 1 Starting Point 1
X, Y
0.19343725884252136, 0.013663809073007014
0.19743736809942197, 0.014238478636667542
0.19743736809942197, 0.014238478636667542
0.20573962873270968, 0.015470716935931564
0.20973420943105944, 0.01608263541000395
0.21382937147927103, 0.016722172015336396
0.2179230325609354, 0.0173712469101972
0.22191249122542064, 0.01801571470528344
0.22610414440947388, 0.018707883553945173
0.2301915795464552, 0.019395075864468755
0.23417485972017918, 0.02007669029518231
0.23825822337545413, 0.020787675899432936
0.23825822337545413, 0.020787675899432936
0.24641822209816217, 0.022247679087786378
0.2504947833588012, 0.022996683466230988
0.25446728605554303, 0.023738533517736474
0.25853941602955216, 0.024511266812895973
0.26260973480660404, 0.025293484381000257
0.26667729261419865, 0.02608991984265493
0.2707420453033075, 0.02690056455339751
0.2748048984976415, 0.02772067624820596
0.2787638340038148, 0.028531816699977418
0.2787638340038148, 0.028531816699977418
0.2868758821204032, 0.03023823511840643
0.29092789425032456, 0.03111033429260738
0.29497786375669394, 0.03199187060391284
0.2989240633284591, 0.03286286320683233
0.30306940712747865, 0.03379301315085803
0.30711098646165047, 0.03471224965811127
0.31104889861493196, 0.035619975964647374
0.31508505583524454, 0.03656273476921541
0.31901761466742024, 0.037493379817564586
0.31901761466742024, 0.037493379817564586
0.3271761352466312, 0.03946428945724948
0.33109985139850073, 0.04043153851209423
0.33512127090161736, 0.04143530364927789
0.33914034113724434, 0.042448434298191826
0.3431558438553236, 0.04347560219284357
0.34716773547182933, 0.04451679618441438
0.3511771906530306, 0.045567333390138444
0.3550834091126909, 0.046602986092519595
0.3591861168522193, 0.04770609231335918
0.3591861168522193, 0.04770609231335918
0.36708133823682937, 0.049868396279238544
0.3710744268103069, 0.05097952314644872
0.37496451587473767, 0.05207420403389272
0.37905005032986183, 0.053239305894862456
0.38303261182753207, 0.05438759296173488
0.3869123315350282, 0.05551847499174755
0.39088813794464616, 0.05668993675549118
0.3948612045471293, 0.057870657316379706
0.3988301183229766, 0.059065253232409284
0.3988301183229766, 0.059065253232409284
0.40665624485078145, 0.06146563293646676
0.4106138575029487, 0.06269716099789219
0.41456859046785016, 0.06393790530958335
0.41851896098529084, 0.06519246050471846
0.42246492617818604, 0.06646081296643101
0.4264079259298786, 0.06773835444474918
0.4302487061331413, 0.06899514663312623
0.43428180785666687, 0.07033049101497536
0.4382127320208104, 0.07164471872980457
0.4382127320208104, 0.07164471872980457
0.44596565187587667, 0.07427194404823087
0.44978696175098093, 0.07558674822109122
0.4537993816818079, 0.0769830076630087
0.4577099555100773, 0.07835660571350479
0.4615188478592245, 0.07970696057321658
0.46542135562424664, 0.08110331024812412
0.46932059988569885, 0.08250874735458039
0.47321490657854565, 0.08392780032919199
0.4771042334342156, 0.08536045376964317
0.4771042334342156, 0.08536045376964317
0.48477404586860634, 0.08822123274994327
0.4886515623578419, 0.08968555004697244
0.49252393567669445, 0.09116340688785521
0.49639112379465616, 0.09265478723202217
0.5002548271229394, 0.0941551724697812
0.504017660969812, 0.09562901120430051
0.5079680222523045, 0.09719224498983157
0.5118175769306774, 0.09872856788847305
0.5155665138728395, 0.10023740551334598
0.5155665138728395, 0.10023740551334598
0.5231461849916771, 0.10332911456872619
0.5270724233266615, 0.10495198445486638
0.5308982740917081, 0.10654642015261795
0.5346239348302861, 0.10811185020073825
0.538440434825284, 0.10972854035622667
0.5422531582483854, 0.11135411698302933
0.5460601754408742, 0.11299300564880234
0.5498614450816142, 0.11464518856514683
0.5536588555084091, 0.1163062223761031
0.5536588555084091, 0.1163062223761031
0.5611452958922465, 0.11961730823003561
0.5649270610246082, 0.12131365384527991
0.5687028779661495, 0.1230232051591169
0.5724747021182975, 0.12474154791769133
0.5761473353532587, 0.12642763341255736
0.5800020912268437, 0.12821366568704295
0.5837577397440059, 0.12996708049427144
0.5874145022303738, 0.1316873151564129
0.5911598752843976, 0.13346257287203184
0.5911598752843976, 0.13346257287203184
0.5986339841632512, 0.1370479438335422
0.6023626523851274, 0.13885802464992658
0.605992948317642, 0.14063343181925625
0.6097110115149098, 0.14246519745158898
0.6134247973709499, 0.14430561965482075
0.6171321269176009, 0.14615900671510643
0.62083295991573, 0.14802533851589386
0.6245294350945847, 0.14990028665458568
0.6281281587821973, 0.15173884777534188
0.6281281587821973, 0.15173884777534188
0.6355845519675044, 0.15559217666285136
0.6391659873153673, 0.15746419162636466
0.6428336487575271, 0.15939489585445515
0.6464041208774219, 0.1612877371091813
0.6501507177281558, 0.1632907513798525
0.6538002292287337, 0.16525554782677035
0.6573529084417213, 0.16718157731360214
0.6609909152066772, 0.16916759494917502
0.6646242855046045, 0.17116208223888474
0.6646242855046045, 0.17116208223888474
0.671872348862033, 0.1751848631217196
0.6754869763631518, 0.17721312032898628
0.6790054636540565, 0.17920092473543123
0.6826082174199489, 0.1812501988930342
0.6862037858236544, 0.18331204850369456
0.6897921298390889, 0.1853864511882201
0.693375631621838, 0.1874692075934931
0.6968636167416257, 0.18951006010621396
0.7004349279173447, 0.19161365126346297
0.7004349279173447, 0.19161365126346297
0.7075578579400569, 0.19585405883304202
0.7111094123604925, 0.19799083689109045
0.7145660955657771, 0.20008426957279843
0.7181923320164498, 0.20229774271116122
0.7217238212968242, 0.20446752213158031
0.725160847382265, 0.20659307402756835
0.7286796401215003, 0.2087833838067952
0.7321933208014374, 0.2109818849667016
0.7356992952690709, 0.2131926493130326
0.7356992952690709, 0.2131926493130326
0.7426905675060914, 0.21764679977733897
0.7460899334638349, 0.21983207556310955
0.7495699222098189, 0.22208352789405003
0.753042019941071, 0.22434712532012618
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.7565061889716507, 0.22662284327238755
0.753047330817681, 0.22433906142173038
0.753047330817681, 0.22433906142173038
0.746150983060499, 0.21973932489920975
0.7427135558344186, 0.21742341183174088
0.7392815330502913, 0.21509949727223093
0.7359419239772793, 0.21282394669841448
0.7325234937201227, 0.21048008368031196
0.7290266144622118, 0.2080674316983564
0.7256218926799914, 0.20570369972193744
0.7223090150122126, 0.2033894048546243
0.7189181171879231, 0.20100588409408923
0.7189181171879231, 0.20100588409408923
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7121586177655127, 0.19620730555216326
0.7086157526029405, 0.1936797869991655
0.7051529351562339, 0.1912184934801954
0.7016872531613835, 0.1887612350960799
0.6982187113204283, 0.18630801518068682
0.6947473143392884, 0.18385883706240536
0.6911868716237842, 0.18135614026384347
0.6877069374963135, 0.1789191074523695
0.6877069374963135, 0.1789191074523695
0.6806564510660639, 0.17399381102012138
0.6770843865410219, 0.17150773004299041
0.6735931356689254, 0.16908693723818033
0.6700990674429174, 0.16667021265980173
0.6666021866035503, 0.16425755958672963
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6631024978951934, 0.16184898129231357
0.6664287976771086, 0.16414394293368595
0.6698335194593289, 0.166507674910105
0.6732327254901663, 0.16887933205872324
0.676540202823689, 0.17120133827378223
0.6800087430960042, 0.17365455707971217
0.6832999118469935, 0.17599962156220547
0.6832999118469935, 0.17599962156220547
0.6900313576446636, 0.18083749106477018
0.6933857738183054, 0.18327208098849798
0.6967316644180616, 0.18571837928697546
0.7000718470808708, 0.18817246548141525
0.7000718470808708, 0.18817246548141525
0.7066488858657457, 0.19304613350202507
0.7100504670310803, 0.1955913839231196
0.7132776374565726, 0.19802376757282766
0.7165802780754706, 0.20052814857680415
0.7165802780754706, 0.20052814857680415
0.7230827670740603, 0.2055008456293182
0.7264454187722662, 0.20809731008834587
0.7296353887239909, 0.21057827983456073
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7328997300523431, 0.21313238143055965
0.7296353887239909, 0.21057827983456073
0.7263651062585958, 0.20803178972713804
0.7230054811848893, 0.2054314102366476
0.7197204235934767, 0.20290400922141966
0.716429487122486, 0.20038426788259595
0.7131326896317313, 0.1978721998947372
0.7099111944056942, 0.19543230487995478
0.7065155518457256, 0.19287913709554028
0.7031954895087433, 0.1903978984231784
0.7031954895087433, 0.1903978984231784
0.6965380691473961, 0.18545865779499082
0.6932007472526517, 0.183000682644276
0.6897726712720701, 0.18049123067187203
0.6864210908934149, 0.17805273354534404
0.6830638389247868, 0.17562205082441645
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6797009335858919, 0.17319919570033154
0.6728069776411573, 0.1682323426959575
0.6692788918635711, 0.16568423302257304
0.6657537772965119, 0.16313201616559914
0.6623169517315224, 0.16063455735881732
0.6623169517315224, 0.16063455735881732
0.6554520393216897, 0.15562763865163573
0.6520239617907684, 0.1531181855443377
0.6485167699948184, 0.15054139504017608
0.6450974823571078, 0.1480199782744794
0.641681133967296, 0.1454945804572693
0.6382677294604905, 0.14296520501486204
0.6347756041988555, 0.14036803256141067
0.6313710591117343, 0.13782674485524737
0.6278849928696203, 0.13522144366014674
0.6278849928696203, 0.13522144366014674
0.6345077242791094, 0.1402070847565718
0.6378074455723728, 0.14271531095399867
0.6411013147877123, 0.145231217324059
0.6443056796413065, 0.14769356682394538
0.6476653047150129, 0.15029394631443593
0.6508523826868021, 0.15277863003198916
0.6508523826868021, 0.15277863003198916
0.6573691432176683, 0.15790202500350634
0.6606155527691735, 0.16047887598612054
0.6606155527691735, 0.16047887598612054
0.6670842894991816, 0.16566277306926788
0.6702274710976539, 0.16820275901678122
0.6734436483007973, 0.17081725007024706
0.6767324113514451, 0.17350669085359494
0.6798517883635752, 0.17607585535411543
0.6830434635569795, 0.17872020191432225
0.6830434635569795, 0.17872020191432225
0.6893256709747929, 0.1839684348657484
0.6925733342001806, 0.18670736489495793
0.6925733342001806, 0.18670736489495793
0.6988063647337972, 0.19201390892284143
0.7019513533813209, 0.19471361366181186
0.7050100385013881, 0.19735474306243211
0.7082158572603845, 0.20014253434136745
0.7113355529497973, 0.20287142753754286
0.7143694946759924, 0.2055409437440103
0.7174732445668573, 0.2082879595586039
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7205673743131064, 0.21104580238880324
0.7173975369188073, 0.20821716578716218
0.7142969888379604, 0.20546653661022296
0.7142969888379604, 0.20546653661022296
0.7080767113104414, 0.1999869844997435
0.704801030836558, 0.19712164664375958
0.7016749864258544, 0.1944000284462563
0.6985426102588089, 0.1916857000175653
0.6954039193347339, 0.18897867608826588
0.6921819175774889, 0.1862096013092017
0.6889534752302339, 0.18344804121735306
0.6857959423731755, 0.18076301877289028
0.6826321630981078, 0.1780853593529255
0.6826321630981078, 0.1780853593529255
0.6762859340066923, 0.17275218767276262
0.6730223745144892, 0.17003221826644707
0.6698306993210846, 0.16738787170624003
0.6666328725602139, 0.16475096759760605
0.663428911586387, 0.1621215202509447
0.6602188337874036, 0.15949954393618748
0.656920692908161, 0.1568216117355689
0.6536953993355282, 0.15421837516525774
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.650464050055836, 0.1516226592518141
0.6536953993355282, 0.15421837516525774
0.656920692908161, 0.1568216117355689
0.6601368679295414, 0.15943610101543867
0.6633438894914986, 0.16206181462735722
0.666544785530244, 0.16469499214127759
0.6696581689929024, 0.16727141652188432
0.6728436752977153, 0.16992319118287472
0.6761008895364803, 0.17265075594530066
0.6761008895364803, 0.17265075594530066
0.6823524250562502, 0.17793548704516912
0.6885730766353815, 0.18325653704342285
0.6917886174026314, 0.18603310897740813
0.6948380547587499, 0.18868491043785893
0.6979577504481627, 0.19141380363403407
0.7010710804857896, 0.1941499570192598
0.7040987951165896, 0.19682653380481657
0.7072719251363975, 0.19965147628349353
0.7133605724294277, 0.20512308055408382
0.7164321154441701, 0.20790606147016283
0.7194939128574062, 0.2106997566151286
0.7225459314365708, 0.21350413566638177
0.725591408696933, 0.21631561704232735
0.7285527532994769, 0.2190654456405355
0.7315818050319619, 0.22189461599111537
0.7376134687405655, 0.22758111063816408
0.7376134687405655, 0.22758111063816408
0.7436119191754111, 0.23330264332019263
0.7465247695097782, 0.23610378988974545
0.7495766878777199, 0.23905926758478235
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7524698906976464, 0.24188070279001195
0.7494317741120771, 0.23891103646730405
0.7462418310987449, 0.23580022188544847
0.7431243035643487, 0.23276356677926974
0.7431243035643487, 0.23276356677926974
0.7368892484955563, 0.22669025656691225
0.7337717209611601, 0.22365360146073351
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7306506591730383, 0.22062058037431767
0.7275260659541777, 0.21759119605101854
0.7275260659541777, 0.21759119605101854
0.7213477893908187, 0.21160815313329678
0.7182196696862356, 0.20858241036904882
0.7150880284481234, 0.2055603139523754
0.7119528685090372, 0.20254186661674908
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7088906398495607, 0.19959707017339104
0.7027764872942491, 0.19369679069580314
0.699804047496038, 0.19080819918493103
0.6968383449807107, 0.18791269096334826
0.6938036895023676, 0.1849394878785426
0.6907759699547967, 0.18195922472376944
0.6878305757101034, 0.17904306080279364
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6848167731725676, 0.1760487220242856
0.6877519592719583, 0.17897516044540684
0.6906768994012442, 0.18191183564072524
0.6935915618133003, 0.1848587157357443
0.6964993513110845, 0.1878123777860214
0.6964993513110845, 0.1878123777860214
0.7022183993199957, 0.19366921729420591
0.7050985377762985, 0.1966498444824384
0.7079682451737745, 0.19964051977801028
0.7108309777543552, 0.20263787218351
0.7136136193788729, 0.20556840537118123
0.716528177192041, 0.20865942573412638
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7193628555251868, 0.21168332355288055
0.7164591153693665, 0.20858213610881754
0.7135481599319302, 0.20548772298647902
0.7135481599319302, 0.20548772298647902
0.7077759207503836, 0.19939450338462164
0.7049166814066059, 0.19639381852184995
0.7019071483765449, 0.19325010184617955
0.69903395940844, 0.19026277119420393
0.6960835947942537, 0.18720590693501715
